customer_id,age,tenure_months,last_purchase_date,total_spent,num_purchases,churn,recency_days,cluster,segment_label
CUST01515,50,4,2023-08-06,276250,7,1,147,0,High-Value Loyal
CUST01516,20,11,2023-05-19,80250,4,0,226,1,Dormant / At-Risk
CUST01517,39,28,2023-06-12,505000,8,0,202,0,High-Value Loyal
CUST01518,52,56,2023-06-26,330300,4,1,188,0,High-Value Loyal
CUST01519,29,55,2023-02-14,316000,5,0,320,0,High-Value Loyal
CUST01520,40,31,2023-12-12,20000,2,0,19,2,Emerging / Mid-Value
CUST01522,61,58,2023-03-29,316050,4,0,277,1,Dormant / At-Risk
CUST01523,54,24,2023-10-12,94400,6,0,80,2,Emerging / Mid-Value
CUST01524,32,32,2023-05-21,107000,4,0,224,1,Dormant / At-Risk
CUST01525,55,49,2023-09-08,225000,1,0,114,2,Emerging / Mid-Value
CUST01526,43,46,2023-05-02,52500,4,1,243,1,Dormant / At-Risk
CUST01527,38,6,2023-04-25,492400,7,0,250,0,High-Value Loyal
CUST01528,59,4,2023-11-17,90550,5,1,44,2,Emerging / Mid-Value
CUST01529,49,26,2023-09-28,9000,1,1,94,2,Emerging / Mid-Value
CUST01531,60,4,2023-02-05,540000,4,0,329,0,High-Value Loyal
CUST01532,43,20,2023-03-08,9250,2,0,298,1,Dormant / At-Risk
CUST01533,45,30,2023-02-01,25300,3,0,333,1,Dormant / At-Risk
CUST01534,30,45,2023-04-27,449000,3,1,248,0,High-Value Loyal
CUST01535,27,21,2023-12-05,375000,7,0,26,0,High-Value Loyal
CUST01536,60,51,2023-03-19,66000,2,0,287,1,Dormant / At-Risk
CUST01537,32,33,2023-08-16,78400,3,0,137,2,Emerging / Mid-Value
CUST01538,43,4,2023-07-02,61200,4,0,182,1,Dormant / At-Risk
CUST01539,31,2,2023-12-23,124000,4,0,8,2,Emerging / Mid-Value
CUST01540,60,54,2023-02-06,539050,6,0,328,0,High-Value Loyal
CUST01541,53,10,2023-04-01,311400,8,1,274,0,High-Value Loyal
CUST01542,57,19,2023-01-03,150,1,1,362,1,Dormant / At-Risk
CUST01543,49,9,2023-02-12,350050,2,0,322,1,Dormant / At-Risk
CUST01544,40,55,2023-09-03,111000,4,1,119,2,Emerging / Mid-Value
CUST01545,53,52,2023-08-23,48450,3,0,130,2,Emerging / Mid-Value
CUST01546,53,32,2023-01-13,197300,6,0,352,1,Dormant / At-Risk
CUST01547,50,17,2023-10-13,434050,5,1,79,0,High-Value Loyal
CUST01548,27,11,2023-01-24,195300,4,0,341,1,Dormant / At-Risk
CUST01549,22,52,2023-04-25,245000,3,0,250,1,Dormant / At-Risk
CUST01550,22,33,2023-03-03,225000,1,0,303,1,Dormant / At-Risk
CUST01551,50,54,2023-06-11,367000,4,0,203,0,High-Value Loyal
CUST01553,40,37,2023-04-04,138000,4,1,271,1,Dormant / At-Risk
CUST01554,58,21,2023-02-20,105200,3,1,314,1,Dormant / At-Risk
CUST01555,35,57,2023-01-24,456200,6,0,341,0,High-Value Loyal
CUST01556,59,39,2023-03-24,431050,6,0,282,0,High-Value Loyal
CUST01557,26,44,2023-08-29,62000,3,0,124,2,Emerging / Mid-Value
CUST01558,48,55,2023-07-17,288500,6,0,167,0,High-Value Loyal
CUST01559,44,4,2023-10-30,615000,3,0,62,0,High-Value Loyal
CUST01560,22,42,2023-12-17,132400,4,1,14,2,Emerging / Mid-Value
CUST01561,25,38,2023-06-09,297000,4,0,205,0,High-Value Loyal
CUST01562,26,37,2023-03-16,27000,2,0,290,1,Dormant / At-Risk
CUST01563,58,53,2023-06-24,40000,1,0,190,1,Dormant / At-Risk
CUST01564,60,44,2023-12-15,421000,5,0,16,0,High-Value Loyal
CUST01565,54,26,2023-04-10,270100,5,0,265,0,High-Value Loyal
CUST01566,45,33,2023-12-19,156600,5,0,12,2,Emerging / Mid-Value
CUST01567,22,51,2023-07-22,295000,2,0,162,2,Emerging / Mid-Value
CUST01569,29,15,2023-03-25,203000,4,1,281,1,Dormant / At-Risk
CUST01570,40,20,2023-03-03,190050,5,0,303,1,Dormant / At-Risk
CUST01571,45,23,2023-09-24,414600,7,0,98,0,High-Value Loyal
CUST01572,52,21,2023-02-16,328500,6,0,318,0,High-Value Loyal
CUST01573,41,36,2023-05-26,262000,4,0,219,1,Dormant / At-Risk
CUST01574,58,7,2023-08-21,370300,7,0,132,0,High-Value Loyal
CUST01575,48,46,2023-12-12,456000,4,1,19,0,High-Value Loyal
CUST01576,61,54,2023-11-30,272200,5,0,31,2,Emerging / Mid-Value
CUST01577,52,22,2023-10-14,63000,3,0,78,2,Emerging / Mid-Value
CUST01578,47,40,2023-08-12,108350,4,1,141,2,Emerging / Mid-Value
CUST01579,47,41,2023-02-17,197000,3,1,317,1,Dormant / At-Risk
CUST01580,51,58,2023-11-24,235300,4,0,37,2,Emerging / Mid-Value
CUST01581,54,14,2023-09-22,364050,4,0,100,0,High-Value Loyal
CUST01582,61,33,2023-08-07,203000,5,0,146,0,High-Value Loyal
CUST01583,59,2,2023-11-30,45000,1,0,31,2,Emerging / Mid-Value
CUST01584,29,6,2023-10-25,449500,7,0,67,0,High-Value Loyal
CUST01585,44,50,2023-03-24,262150,4,1,282,1,Dormant / At-Risk
CUST01586,62,25,2023-02-20,355000,2,0,314,1,Dormant / At-Risk
CUST01587,28,32,2023-12-18,27050,3,0,13,2,Emerging / Mid-Value
CUST01588,34,23,2023-08-22,150100,4,0,131,2,Emerging / Mid-Value
CUST01589,46,8,2023-04-15,100700,3,0,260,1,Dormant / At-Risk
CUST01590,53,13,2023-10-03,118100,4,0,89,2,Emerging / Mid-Value
CUST01591,22,57,2023-01-06,75050,3,0,359,1,Dormant / At-Risk
CUST01592,61,47,2023-08-11,528000,7,0,142,0,High-Value Loyal
CUST01593,51,34,2023-02-13,105000,3,1,321,1,Dormant / At-Risk
CUST01594,34,14,2023-08-02,375100,3,0,151,2,Emerging / Mid-Value
CUST01595,30,54,2023-08-18,18100,3,1,135,2,Emerging / Mid-Value
CUST01596,56,46,2023-06-02,229100,5,0,212,0,High-Value Loyal
CUST01597,28,15,2023-08-16,458300,6,0,137,0,High-Value Loyal
CUST01599,43,16,2023-01-23,354400,6,0,342,0,High-Value Loyal
CUST01600,57,42,2023-01-05,297000,3,0,360,1,Dormant / At-Risk
CUST01601,18,17,2023-01-27,41100,4,0,338,1,Dormant / At-Risk
CUST01603,36,39,2023-10-17,461000,5,0,75,0,High-Value Loyal
CUST01605,56,28,2023-10-03,130000,3,0,89,2,Emerging / Mid-Value
CUST01606,32,49,2023-09-03,124500,3,0,119,2,Emerging / Mid-Value
CUST01607,36,15,2023-11-13,425000,3,0,48,2,Emerging / Mid-Value
CUST01608,21,21,2023-11-21,140000,2,0,40,2,Emerging / Mid-Value
CUST01609,48,49,2023-05-28,364000,6,0,217,0,High-Value Loyal
CUST01610,35,51,2023-02-21,161250,6,0,313,1,Dormant / At-Risk
CUST01611,27,20,2023-03-24,334750,6,0,282,0,High-Value Loyal
CUST01612,42,49,2023-07-20,504200,6,0,164,0,High-Value Loyal
CUST01613,30,37,2023-11-06,264000,3,0,55,2,Emerging / Mid-Value
CUST01614,20,24,2023-04-24,246000,5,1,251,0,High-Value Loyal
CUST01615,39,7,2023-01-03,79000,3,1,362,1,Dormant / At-Risk
CUST01616,53,31,2023-02-13,294000,7,0,321,0,High-Value Loyal
CUST01617,37,37,2023-12-25,126950,5,0,6,2,Emerging / Mid-Value
CUST01618,39,5,2023-11-18,24200,3,0,43,2,Emerging / Mid-Value
CUST01619,60,50,2023-10-24,118000,2,1,68,2,Emerging / Mid-Value
CUST01620,25,13,2023-01-06,224000,4,0,359,1,Dormant / At-Risk
CUST01621,19,28,2023-07-19,115100,3,0,165,2,Emerging / Mid-Value
CUST01622,58,51,2023-05-22,328000,7,0,223,0,High-Value Loyal
CUST01623,35,19,2023-08-05,135000,1,1,148,2,Emerging / Mid-Value
CUST01624,39,55,2023-08-10,166000,4,0,143,2,Emerging / Mid-Value
CUST01625,30,55,2023-05-28,410000,3,0,217,0,High-Value Loyal
CUST01626,55,12,2023-02-21,410000,2,0,313,1,Dormant / At-Risk
CUST01627,47,47,2023-03-11,125000,2,0,295,1,Dormant / At-Risk
CUST01628,60,7,2023-09-08,699500,6,0,114,0,High-Value Loyal
CUST01629,45,7,2023-05-06,94650,5,0,239,1,Dormant / At-Risk
CUST01630,52,16,2023-11-18,145300,3,0,43,2,Emerging / Mid-Value
CUST01631,28,23,2023-07-02,48700,4,1,182,1,Dormant / At-Risk
CUST01632,55,53,2023-02-16,138800,6,0,318,1,Dormant / At-Risk
CUST01633,60,4,2023-10-16,288000,5,1,76,0,High-Value Loyal
CUST01634,54,51,2023-05-31,15000,1,0,214,1,Dormant / At-Risk
CUST01635,46,22,2023-11-07,98400,7,0,54,0,High-Value Loyal
CUST01636,52,13,2023-01-21,189400,5,1,344,1,Dormant / At-Risk
CUST01637,32,41,2023-05-27,12400,2,0,218,1,Dormant / At-Risk
CUST01638,43,49,2023-02-27,32000,1,0,307,1,Dormant / At-Risk
CUST01639,51,23,2023-03-10,563050,7,0,296,0,High-Value Loyal
CUST01640,62,42,2023-04-03,90000,2,1,272,1,Dormant / At-Risk
CUST01641,30,55,2023-05-02,424000,5,0,243,0,High-Value Loyal
CUST01642,22,1,2023-06-06,428150,7,1,208,0,High-Value Loyal
CUST01643,58,37,2023-12-23,162150,4,0,8,2,Emerging / Mid-Value
CUST01644,21,10,2023-05-05,176000,3,0,240,1,Dormant / At-Risk
CUST01645,26,43,2023-04-18,620100,6,0,257,0,High-Value Loyal
CUST01646,41,40,2023-04-08,90000,3,1,267,1,Dormant / At-Risk
CUST01647,41,57,2023-05-12,345300,3,1,233,1,Dormant / At-Risk
CUST01648,37,25,2023-12-11,111800,6,0,20,2,Emerging / Mid-Value
CUST01649,25,41,2023-07-04,394000,6,0,180,0,High-Value Loyal
CUST01651,49,46,2023-11-03,75400,3,1,58,2,Emerging / Mid-Value
CUST01652,20,22,2023-08-05,58300,4,0,148,2,Emerging / Mid-Value
CUST01653,58,23,2023-08-11,425700,7,0,142,0,High-Value Loyal
CUST01654,25,5,2023-02-12,50000,1,0,322,1,Dormant / At-Risk
CUST01655,27,9,2023-03-19,277000,6,0,287,0,High-Value Loyal
CUST01656,41,44,2023-06-20,361200,4,1,194,0,High-Value Loyal
CUST01657,43,53,2023-03-02,605500,5,0,304,0,High-Value Loyal
CUST01658,22,27,2023-11-19,50,1,1,42,2,Emerging / Mid-Value
CUST01659,52,44,2023-04-18,48000,1,1,257,1,Dormant / At-Risk
CUST01660,59,6,2023-11-09,359000,4,0,52,2,Emerging / Mid-Value
CUST01661,37,22,2023-08-12,154150,5,1,141,2,Emerging / Mid-Value
CUST01662,27,33,2023-05-16,552250,7,0,229,0,High-Value Loyal
CUST01663,63,40,2023-09-23,224400,4,0,99,2,Emerging / Mid-Value
CUST01664,40,6,2023-03-29,76000,3,0,277,1,Dormant / At-Risk
CUST01665,59,35,2023-09-09,45500,2,1,113,2,Emerging / Mid-Value
CUST01666,28,10,2023-11-30,295000,3,0,31,2,Emerging / Mid-Value
CUST01667,48,55,2023-01-13,141000,4,0,352,1,Dormant / At-Risk
CUST01668,57,59,2023-04-06,8100,2,0,269,1,Dormant / At-Risk
CUST01669,45,52,2023-01-31,225250,4,0,334,1,Dormant / At-Risk
CUST01670,25,39,2023-02-01,251000,3,0,333,1,Dormant / At-Risk
CUST01671,36,23,2023-02-22,512100,5,0,312,0,High-Value Loyal
CUST01672,42,54,2023-01-04,429000,3,1,361,1,Dormant / At-Risk
CUST01673,28,34,2023-09-18,69100,4,1,104,2,Emerging / Mid-Value
CUST01674,49,45,2023-05-20,434050,4,0,225,0,High-Value Loyal
CUST01675,37,53,2023-03-19,77000,3,0,287,1,Dormant / At-Risk
CUST01676,64,59,2023-03-04,185350,7,1,302,0,High-Value Loyal
CUST01677,19,2,2023-10-20,195200,6,1,72,0,High-Value Loyal
CUST01678,37,39,2023-04-23,153000,4,0,252,1,Dormant / At-Risk
CUST01679,29,45,2023-03-13,188000,2,0,293,1,Dormant / At-Risk
CUST01680,44,30,2023-01-18,105000,3,1,347,1,Dormant / At-Risk
CUST01681,46,53,2023-08-26,23100,3,1,127,2,Emerging / Mid-Value
CUST01682,48,33,2023-05-01,539300,4,0,244,0,High-Value Loyal
CUST01683,57,19,2023-08-05,298000,4,0,148,0,High-Value Loyal
CUST01684,37,49,2023-02-20,66300,4,0,314,1,Dormant / At-Risk
CUST01685,47,44,2023-09-28,40400,3,1,94,2,Emerging / Mid-Value
CUST01686,57,17,2023-03-18,180000,1,1,288,1,Dormant / At-Risk
CUST01688,30,43,2023-05-31,310000,3,0,214,1,Dormant / At-Risk
CUST01689,57,28,2023-06-27,327000,5,0,187,0,High-Value Loyal
CUST01690,49,51,2023-09-03,442300,5,1,119,0,High-Value Loyal
CUST01691,24,17,2023-07-06,230100,8,0,178,0,High-Value Loyal
CUST01692,63,40,2023-03-03,30500,3,1,303,1,Dormant / At-Risk
CUST01693,33,18,2023-01-23,16000,1,0,342,1,Dormant / At-Risk
CUST01694,36,19,2023-04-04,432100,5,1,271,0,High-Value Loyal
CUST01695,23,33,2023-04-23,115250,5,0,252,1,Dormant / At-Risk
CUST01696,54,49,2023-09-26,52450,4,0,96,2,Emerging / Mid-Value
CUST01697,28,39,2023-10-28,155200,3,1,64,2,Emerging / Mid-Value
CUST01698,27,56,2023-02-20,366000,5,0,314,0,High-Value Loyal
CUST01699,64,15,2023-11-23,162650,5,0,38,2,Emerging / Mid-Value
CUST01700,50,12,2023-07-07,70300,2,0,177,2,Emerging / Mid-Value
CUST01701,48,2,2023-01-20,216050,3,0,345,1,Dormant / At-Risk
CUST01702,52,52,2023-09-22,540300,7,0,100,0,High-Value Loyal
CUST01703,36,37,2023-05-17,15100,2,0,228,1,Dormant / At-Risk
CUST01704,20,27,2023-12-31,312200,5,0,0,2,Emerging / Mid-Value
CUST01705,30,50,2023-03-07,625100,6,1,299,0,High-Value Loyal
CUST01706,28,16,2023-02-04,54350,4,0,330,1,Dormant / At-Risk
CUST01707,27,45,2023-10-23,497050,7,0,69,0,High-Value Loyal
CUST01708,36,56,2023-05-18,12200,2,0,227,1,Dormant / At-Risk
CUST01709,37,54,2023-05-08,95000,4,1,237,1,Dormant / At-Risk
CUST01710,64,59,2023-01-25,66000,3,0,340,1,Dormant / At-Risk
CUST01711,28,38,2023-03-13,38000,2,0,293,1,Dormant / At-Risk
CUST01712,33,57,2023-06-22,235400,7,0,192,0,High-Value Loyal
CUST01713,60,27,2023-02-06,97000,4,1,328,1,Dormant / At-Risk
CUST01714,62,8,2023-06-13,157100,3,0,201,1,Dormant / At-Risk
CUST01715,20,35,2023-05-18,252000,5,0,227,0,High-Value Loyal
CUST01716,31,36,2023-11-26,81000,3,0,35,2,Emerging / Mid-Value
CUST01717,54,47,2023-04-13,340800,7,0,262,0,High-Value Loyal
CUST01718,31,57,2023-07-30,70000,3,0,154,2,Emerging / Mid-Value
CUST01719,44,27,2023-02-10,198000,7,0,324,0,High-Value Loyal
CUST01720,22,30,2023-10-28,545050,5,0,64,0,High-Value Loyal
CUST01721,51,23,2023-03-19,295150,6,0,287,0,High-Value Loyal
CUST01722,49,57,2023-11-04,94500,5,0,57,2,Emerging / Mid-Value
CUST01723,22,9,2023-05-14,220300,4,0,231,1,Dormant / At-Risk
CUST01724,46,59,2023-11-13,11000,2,0,48,2,Emerging / Mid-Value
CUST01725,54,2,2023-10-15,173500,3,0,77,2,Emerging / Mid-Value
CUST01726,52,9,2023-11-07,153250,6,1,54,2,Emerging / Mid-Value
CUST01727,63,15,2023-06-01,16000,1,0,213,1,Dormant / At-Risk
CUST01728,49,25,2023-06-13,54100,4,0,201,1,Dormant / At-Risk
CUST01729,52,31,2023-04-06,61850,6,0,269,1,Dormant / At-Risk
CUST01730,55,4,2023-11-17,84150,3,0,44,2,Emerging / Mid-Value
CUST01731,33,14,2023-03-23,136250,3,0,283,1,Dormant / At-Risk
CUST01732,63,8,2023-01-26,60250,3,0,339,1,Dormant / At-Risk
CUST01733,34,52,2023-07-30,170000,2,0,154,2,Emerging / Mid-Value
CUST01734,52,27,2023-07-10,179000,3,0,174,2,Emerging / Mid-Value
CUST01735,63,7,2023-12-18,100150,2,0,13,2,Emerging / Mid-Value
CUST01736,48,28,2023-07-01,174150,4,0,183,1,Dormant / At-Risk
CUST01737,20,59,2023-12-08,73500,4,1,23,2,Emerging / Mid-Value
CUST01738,25,41,2023-03-14,430000,3,1,292,1,Dormant / At-Risk
CUST01739,61,17,2023-12-29,260200,4,0,2,2,Emerging / Mid-Value
CUST01740,54,7,2023-05-26,653000,5,0,219,0,High-Value Loyal
CUST01741,38,32,2023-07-16,271500,5,1,168,0,High-Value Loyal
CUST01742,40,35,2023-08-30,179150,6,1,123,0,High-Value Loyal
CUST01743,23,52,2023-03-31,203000,7,1,275,0,High-Value Loyal
CUST01744,28,32,2023-11-16,100,1,0,45,2,Emerging / Mid-Value
CUST01745,55,10,2023-05-18,450000,3,1,227,0,High-Value Loyal
CUST01746,42,13,2023-04-15,231000,5,0,260,1,Dormant / At-Risk
CUST01747,51,39,2023-03-12,68000,3,1,294,1,Dormant / At-Risk
CUST01748,52,50,2023-08-05,385000,4,1,148,0,High-Value Loyal
CUST01749,25,55,2023-10-01,498200,7,0,91,0,High-Value Loyal
CUST01750,54,3,2023-07-07,140200,3,1,177,2,Emerging / Mid-Value
CUST01751,55,10,2023-08-21,121050,4,0,132,2,Emerging / Mid-Value
CUST01752,59,25,2023-09-07,132200,5,0,115,2,Emerging / Mid-Value
CUST01753,58,41,2023-10-17,311150,5,0,75,0,High-Value Loyal
CUST01755,45,37,2023-01-24,36350,3,0,341,1,Dormant / At-Risk
CUST01757,41,55,2023-07-03,381000,6,0,181,0,High-Value Loyal
CUST01758,36,25,2023-05-28,277100,5,0,217,0,High-Value Loyal
CUST01759,35,11,2023-01-30,200300,4,0,335,1,Dormant / At-Risk
CUST01760,35,20,2023-01-28,240150,4,1,337,1,Dormant / At-Risk
CUST01761,49,12,2023-08-03,304300,6,0,150,0,High-Value Loyal
CUST01762,55,41,2023-09-18,245000,4,0,104,2,Emerging / Mid-Value
CUST01763,23,16,2023-01-30,48200,5,0,335,1,Dormant / At-Risk
CUST01764,48,58,2023-06-28,247800,8,0,186,0,High-Value Loyal
CUST01765,45,54,2023-06-26,219500,4,0,188,1,Dormant / At-Risk
CUST01766,48,8,2023-09-18,138000,3,0,104,2,Emerging / Mid-Value
CUST01767,33,24,2023-03-10,660000,5,0,296,0,High-Value Loyal
CUST01768,21,14,2023-06-03,15000,1,0,211,1,Dormant / At-Risk
CUST01769,62,47,2023-02-10,234100,3,0,324,1,Dormant / At-Risk
CUST01770,64,23,2023-06-05,351000,6,0,209,0,High-Value Loyal
CUST01771,26,42,2023-08-14,297000,3,0,139,2,Emerging / Mid-Value
CUST01772,53,11,2023-03-05,86000,2,0,301,1,Dormant / At-Risk
CUST01773,26,46,2023-11-03,300400,4,0,58,2,Emerging / Mid-Value
CUST01774,39,45,2023-10-07,214000,5,0,85,2,Emerging / Mid-Value
CUST01775,51,4,2023-09-04,85000,2,1,118,2,Emerging / Mid-Value
CUST01776,35,34,2023-07-16,100100,5,0,168,2,Emerging / Mid-Value
CUST01777,39,52,2023-07-14,126500,4,0,170,2,Emerging / Mid-Value
CUST01778,49,7,2023-08-12,318500,4,0,141,0,High-Value Loyal
CUST01779,30,1,2023-07-19,659000,6,1,165,0,High-Value Loyal
CUST01780,36,54,2023-10-03,324200,4,0,89,2,Emerging / Mid-Value
CUST01781,50,3,2023-10-31,173100,6,0,61,2,Emerging / Mid-Value
CUST01782,63,45,2023-07-26,348150,6,1,158,0,High-Value Loyal
CUST01783,46,47,2023-02-18,225000,2,0,316,1,Dormant / At-Risk
CUST01784,52,56,2023-01-23,53000,2,0,342,1,Dormant / At-Risk
CUST01785,29,27,2023-04-06,335100,5,0,269,0,High-Value Loyal
CUST01786,19,28,2023-12-23,97100,5,0,8,2,Emerging / Mid-Value
CUST01787,51,32,2023-06-07,339100,7,0,207,0,High-Value Loyal
CUST01788,62,41,2023-08-31,1000,3,0,122,2,Emerging / Mid-Value
CUST01789,43,29,2023-09-30,498550,8,0,92,0,High-Value Loyal
CUST01790,20,55,2023-06-24,393000,5,0,190,0,High-Value Loyal
CUST01791,42,23,2023-06-04,24250,2,0,210,1,Dormant / At-Risk
CUST01792,29,21,2023-11-15,90000,3,0,46,2,Emerging / Mid-Value
CUST01793,24,15,2023-03-22,189000,5,0,284,1,Dormant / At-Risk
CUST01794,52,9,2023-12-17,180300,2,0,14,2,Emerging / Mid-Value
CUST01795,18,45,2023-07-17,241400,4,1,167,2,Emerging / Mid-Value
CUST01796,49,4,2023-05-13,210300,4,1,232,1,Dormant / At-Risk
CUST01797,22,37,2023-01-30,81400,3,0,335,1,Dormant / At-Risk
CUST01798,55,14,2023-01-07,498000,4,0,358,0,High-Value Loyal
CUST01799,33,44,2023-05-24,87050,3,0,221,1,Dormant / At-Risk
CUST01800,57,24,2023-11-07,12350,3,0,54,2,Emerging / Mid-Value
CUST01802,48,5,2023-11-20,432000,4,1,41,0,High-Value Loyal
CUST01803,21,39,2023-01-15,345000,3,1,350,1,Dormant / At-Risk
CUST01804,33,38,2023-12-14,263450,7,1,17,0,High-Value Loyal
CUST01806,58,4,2023-05-24,85000,2,1,221,1,Dormant / At-Risk
CUST01807,63,47,2023-07-23,150000,2,1,161,2,Emerging / Mid-Value
CUST01808,49,17,2023-05-28,300000,2,0,217,1,Dormant / At-Risk
CUST01809,58,15,2023-02-26,393000,4,0,308,0,High-Value Loyal
CUST01810,59,31,2023-03-17,106500,4,1,289,1,Dormant / At-Risk
CUST01811,53,25,2023-05-24,300250,4,0,221,0,High-Value Loyal
CUST01812,41,53,2023-03-14,84500,3,0,292,1,Dormant / At-Risk
CUST01813,51,19,2023-10-20,424000,4,1,72,0,High-Value Loyal
CUST01814,42,3,2023-02-12,265000,3,0,322,1,Dormant / At-Risk
CUST01815,52,29,2023-07-26,125650,6,0,158,0,High-Value Loyal
CUST01816,59,24,2023-03-24,162500,4,0,282,1,Dormant / At-Risk
CUST01817,60,49,2023-07-03,56300,3,0,181,2,Emerging / Mid-Value
CUST01818,31,20,2023-09-14,75000,3,0,108,2,Emerging / Mid-Value
CUST01819,56,7,2023-03-28,84250,4,0,278,1,Dormant / At-Risk
CUST01820,59,59,2023-04-07,48000,2,0,268,1,Dormant / At-Risk
CUST01821,35,34,2023-10-31,662500,4,0,61,0,High-Value Loyal
CUST01822,24,57,2023-05-26,494000,7,1,219,0,High-Value Loyal
CUST01823,64,52,2023-12-11,70050,2,1,20,2,Emerging / Mid-Value
CUST01824,21,26,2023-07-21,515400,6,0,163,0,High-Value Loyal
CUST01825,60,51,2023-08-21,40000,1,0,132,2,Emerging / Mid-Value
CUST01826,21,19,2023-05-04,168500,5,0,241,1,Dormant / At-Risk
CUST01827,36,59,2023-01-07,410800,5,0,358,0,High-Value Loyal
CUST01828,33,15,2023-04-02,186150,5,0,273,1,Dormant / At-Risk
CUST01829,34,53,2023-11-20,69000,2,0,41,2,Emerging / Mid-Value
CUST01830,59,22,2023-07-05,365000,2,0,179,2,Emerging / Mid-Value
CUST01831,38,57,2023-04-01,125000,1,0,274,1,Dormant / At-Risk
CUST01832,46,53,2023-09-27,207200,5,0,95,2,Emerging / Mid-Value
CUST01833,25,33,2023-12-25,89850,6,0,6,2,Emerging / Mid-Value
CUST01834,30,39,2023-01-18,246200,5,0,347,1,Dormant / At-Risk
CUST01835,43,16,2023-03-01,454250,8,0,305,0,High-Value Loyal
CUST01836,58,10,2023-08-16,505000,3,0,137,0,High-Value Loyal
CUST01838,27,59,2023-07-29,140000,3,0,155,2,Emerging / Mid-Value
CUST01839,60,8,2023-12-08,695000,4,0,23,0,High-Value Loyal
CUST01840,37,23,2023-06-07,148250,3,1,207,1,Dormant / At-Risk
CUST01841,36,48,2023-07-23,163100,6,0,161,0,High-Value Loyal
CUST01842,46,30,2023-04-12,710250,8,1,263,0,High-Value Loyal
CUST01843,36,37,2023-09-17,276200,5,1,105,0,High-Value Loyal
CUST01844,29,2,2023-08-11,40200,2,0,142,2,Emerging / Mid-Value
CUST01845,38,8,2023-06-28,254100,5,0,186,0,High-Value Loyal
CUST01846,52,14,2023-04-12,95050,4,0,263,1,Dormant / At-Risk
CUST01847,51,34,2023-06-30,322250,5,1,184,0,High-Value Loyal
CUST01848,40,9,2023-02-25,323000,3,1,309,1,Dormant / At-Risk
CUST01849,41,56,2023-09-22,237150,4,1,100,2,Emerging / Mid-Value
CUST01850,34,17,2023-03-01,100,1,0,305,1,Dormant / At-Risk
CUST01851,43,11,2023-07-05,70300,4,0,179,2,Emerging / Mid-Value
CUST01852,64,30,2023-06-15,395000,2,0,199,1,Dormant / At-Risk
CUST01853,37,52,2023-01-22,35000,3,0,343,1,Dormant / At-Risk
CUST01855,54,39,2023-04-07,188800,4,0,268,1,Dormant / At-Risk
CUST01856,46,19,2023-04-28,27200,3,0,247,1,Dormant / At-Risk
CUST01857,63,31,2023-05-05,156000,5,0,240,1,Dormant / At-Risk
CUST01858,18,9,2023-10-28,90200,3,1,64,2,Emerging / Mid-Value
CUST01859,42,11,2023-05-24,24300,2,0,221,1,Dormant / At-Risk
CUST01860,61,9,2023-05-12,230700,5,0,233,0,High-Value Loyal
CUST01861,54,25,2023-05-10,48400,3,0,235,1,Dormant / At-Risk
CUST01862,18,52,2023-07-30,304000,3,0,154,2,Emerging / Mid-Value
CUST01863,42,59,2023-09-24,256050,8,0,98,0,High-Value Loyal
CUST01864,33,9,2023-05-07,72000,2,0,238,1,Dormant / At-Risk
CUST01865,64,35,2023-09-26,243700,6,0,96,0,High-Value Loyal
CUST01866,59,27,2023-10-17,484000,6,0,75,0,High-Value Loyal
CUST01868,28,58,2023-06-28,311000,4,1,186,0,High-Value Loyal
CUST01869,21,29,2023-05-28,48000,1,1,217,1,Dormant / At-Risk
CUST01870,20,59,2023-05-05,73500,4,0,240,1,Dormant / At-Risk
CUST01871,27,48,2023-07-23,433000,5,0,161,0,High-Value Loyal
CUST01872,56,30,2023-07-05,174050,5,0,179,0,High-Value Loyal
CUST01873,47,52,2023-01-30,425300,7,0,335,0,High-Value Loyal
CUST01874,54,20,2023-05-24,56000,3,1,221,1,Dormant / At-Risk
CUST01875,34,50,2023-02-11,125000,3,0,323,1,Dormant / At-Risk
CUST01876,27,5,2023-12-08,146000,2,0,23,2,Emerging / Mid-Value
CUST01877,57,31,2023-03-23,123000,4,0,283,1,Dormant / At-Risk
CUST01878,53,3,2023-05-15,50000,1,0,230,1,Dormant / At-Risk
CUST01879,64,59,2023-04-14,20250,4,0,261,1,Dormant / At-Risk
CUST01881,49,20,2023-11-20,320500,7,1,41,0,High-Value Loyal
CUST01882,56,4,2023-11-30,9150,2,0,31,2,Emerging / Mid-Value
CUST01883,42,47,2023-07-22,125300,2,1,162,2,Emerging / Mid-Value
CUST01885,64,36,2023-12-23,321000,5,0,8,0,High-Value Loyal
CUST01886,32,56,2023-02-28,179000,7,0,306,0,High-Value Loyal
CUST01887,31,10,2023-04-04,159650,5,1,271,1,Dormant / At-Risk
CUST01888,20,43,2023-03-24,398000,2,0,282,1,Dormant / At-Risk
CUST01889,63,27,2023-09-11,138200,5,1,111,2,Emerging / Mid-Value
CUST01890,62,40,2023-06-17,216000,5,1,197,0,High-Value Loyal
CUST01891,26,3,2023-09-03,150,2,0,119,2,Emerging / Mid-Value
CUST01893,37,50,2023-07-16,335300,5,0,168,0,High-Value Loyal
CUST01894,49,26,2023-12-18,220000,3,1,13,2,Emerging / Mid-Value
